eta,gamma,controller,precision,diverged,converged,converged_step,final_loss,log_final_loss,final_alpha,min_alpha,min_update_cosine,max_grad_sat
0.03014162529877389,1.189207115002721,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,False,,0.007476806640625,-2.1262838505371,1.0,1.0,0.4117220938205719,0.0
0.037583740428844416,1.189207115002721,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,557.0,0.0048980712890625,-2.3099748981301604,1.0,1.0,0.42881864309310913,0.0
0.046863350287889544,1.189207115002721,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,435.0,0.00323486328125,-2.490144069560693,1.0,1.0,0.413642942905426,0.0
0.05843414133735175,1.189207115002721,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,350.0,0.002197265625,-2.6581174383307973,1.0,1.0,0.41498470306396484,0.0
0.07286181745132274,1.189207115002721,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,278.0,0.001495361328125,-2.8252538546407764,1.0,1.0,0.37171781063079834,0.0
0.09085175756516867,1.189207115002721,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,219.0,0.000946044921875,-3.024088240666382,1.0,1.0,0.3813784718513489,0.0
0.11328350213326084,1.189207115002721,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,175.0,0.00054931640625,-3.260177429065803,1.0,1.0,0.3850763142108917,0.0
0.1412537544622754,1.189207115002721,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,139.0,0.0004119873046875,-3.3851161654105666,1.0,1.0,0.3576832711696625,0.0
0.17612999928460507,1.189207115002721,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,111.0,0.000244140625,-3.612359946188904,1.0,1.0,0.3901536464691162,0.0
0.21961736002054355,1.189207115002721,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,89.0,0.0001373291015625,-3.8622374180219383,1.0,1.0,0.4720551669597626,0.0
0.27384196342643613,1.189207115002721,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,71.0,7.62939453125e-05,-4.117509920595296,1.0,1.0,0.3982160985469818,0.0
