eta,gamma,controller,precision,diverged,converged,converged_step,final_loss,log_final_loss,final_alpha,min_alpha,min_update_cosine,max_grad_sat,max_curvature_proxy,max_curvature_for_control,max_hessian_lambda,max_hessian_spectral_norm,max_margin_lambda_raw,max_margin_lambda_ctrl,max_margin_norm_raw,max_margin_norm_ctrl,max_spectral_radius_raw,max_spectral_radius_ctrl,final_margin_lambda_raw,final_margin_lambda_ctrl,min_controller_feasible,min_alpha_min_bound,max_alpha_min_bound,min_alpha_max_bound,max_alpha_max_bound
1.2833151855576512,1.0594630943592953,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,0.0,-12.0,0.7792326211929321,0.6443000435829163,0.6666666865348816,0.0,1.2094237804412842,1.2094237804412842,1.2147291416517956,1.2147291416517956,1.5588803491742462,1.558880349174246,1.5588803491742462,1.558880349174246,0.8893722160267931,0.9287225139645809,1.558880349174245,1.2147304206132001,1.0,0.0,0.0,1.0,1.0
1.600171999495828,1.0594630943592953,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,0.0,-12.0,0.6249334812164307,0.5163785219192505,0.7071067690849304,0.0,1.2102222442626953,1.2102222442626953,1.2147291416517956,1.2147291416517956,1.9437756121023475,1.9437756121023475,1.9437756121023475,1.9437756121023475,0.9437756121023472,0.9437756121023468,1.943775612102347,1.2147304599747182,1.0,0.0,0.0,1.0,1.0
1.9952623149688795,1.0594630943592953,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,0.0,-12.0,0.5011877417564392,0.41327205300331116,0.7559289336204529,0.0,1.212729573249817,1.212729573249817,1.2147291416517956,1.2147291416517956,2.4237032187831526,2.423703218783152,2.4237032187831526,2.423703218783152,1.4237032187831515,1.4237032187831513,2.423703218783151,1.2147303429097402,1.0,0.0,0.0,1.0,1.0
0.01,1.122462048309373,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,0.057525634765625,-1.2401385804103566,1.0,1.0,0.617704451084137,0.0,1.3650308847427368,1.3650308847427368,1.363487359952976,1.363487359952976,0.013634873294766587,0.013634873294766587,0.013634873294766587,0.013634873294766587,0.9990323851184628,0.9990323851184628,0.01363487329476658,0.01363487329476658,1.0,0.0,0.0,1.0,1.0
0.012469049049711741,1.122462048309373,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,0.0510406494140625,-1.2920838085113484,1.0,1.0,0.7475075125694275,0.0,1.3667045831680298,1.3667045831680298,1.363487359952976,1.363487359952976,0.017001390172855423,0.017001390172855423,0.017001390172855423,0.017001390172855423,0.9987934762734914,0.9987934762734914,0.017001390172855416,0.017001390172855416,1.0,0.0,0.0,1.0,1.0
0.015547718420411735,1.122462048309373,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,0.0473175048828125,-1.3249781643771945,1.0,1.0,0.7842426896095276,0.0,1.3660356998443604,1.3660356998443604,1.3634873599529758,1.3634873599529758,0.02119911813183867,0.02119911813183867,0.02119911813183867,0.02119911813183867,0.9984955795527851,0.9984955795527851,0.021199118131838668,0.021199118131838668,1.0,0.0,0.0,1.0,1.0
0.019386526359522076,1.122462048309373,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,0.031951904296875,-1.4955032532672834,1.0,1.0,0.764510452747345,0.0,1.3622856140136719,1.3622856140136719,1.363487359952976,1.363487359952976,0.02643328342327269,0.02643328342327269,0.02643328342327269,0.02643328342327269,0.9981241308330991,0.9981241308330991,0.026433283423272683,0.026433283423272683,1.0,0.0,0.0,1.0,1.0
0.024173154808041036,1.122462048309373,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,0.0217132568359375,-1.6632750305194135,1.0,1.0,0.753360390663147,0.0,1.360334873199463,1.360334873199463,1.363487359952976,1.363487359952976,0.03295979187486464,0.03295979187486464,0.03295979187486464,0.03295979187486464,0.9976609694552325,0.9976609694552325,0.0329597918748646,0.0329597918748646,1.0,0.0,0.0,1.0,1.0
0.03014162529877389,1.122462048309373,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,0.013092041015625,-1.8829926427418213,1.0,1.0,0.7243638634681702,0.0,1.3605839014053345,1.3605839014053345,1.363487359952976,1.363487359952976,0.04109772545045497,0.04109772545045497,0.04109772545045497,0.04109772545045497,0.9970834513908933,0.9970834513908933,0.04109772545045493,0.04109772545045493,1.0,0.0,0.0,1.0,1.0
0.037583740428844416,1.122462048309373,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,0.0074005126953125,-2.130738191962751,1.0,1.0,0.6579161286354065,0.0,1.3607162237167358,1.3607162237167358,1.363487359952976,1.363487359952976,0.05124495755314761,0.05124495755314761,0.05124495755314761,0.05124495755314761,0.9963633410842763,0.9963633410842763,0.05124495755314759,0.05124495755314759,1.0,0.0,0.0,1.0,1.0
